joint_0_angle,joint_1_angle,joint_2_angle,joint_3_angle,joint_0_torque,joint_1_torque,joint_2_torque,joint_3_torque
-1.0471975511965979,-3.141592653589793,3.141592653589793,0.34906585039886595,64650.258852155705,-811355.3580886538,3644.9219886454407,4.508937592198304
-1.0471975511965979,-3.141592653589793,3.141592653589793,1.0471975511965974,64651.63591456351,-811355.3580886538,3644.921988645441,5255.491552598179
-1.0471975511965979,-3.141592653589793,3.141592653589793,1.7453292519943293,64650.258852155705,-811355.3580886539,3644.9219886454407,19253.062630452205
-1.0471975511965979,-3.141592653589793,3.141592653589793,2.443460952792061,64078.19259153525,-811355.048469408,3644.7356899624774,43690.74329556385
-1.0471975511965979,-3.141592653589793,3.141592653589793,3.141592653589793,71202.03472256329,-808892.2194163358,3644.915146210217,19822.120321908063
-1.0471975511965979,-2.443460952792061,-3.141592653589793,-3.141592653589793,20965.07184990253,-514327.8179690451,-5321.466700027577,-55659.303951343696
-1.0471975511965979,-2.443460952792061,-3.141592653589793,-2.443460952792061,20373.89771953457,-507309.25070251303,-5319.360530853118,-33252.26629400747
-1.0471975511965979,-2.443460952792061,-3.141592653589793,-1.7453292519943295,20373.48983622074,-507307.3096794386,-5318.2398806585725,-19252.91027043181
-1.0471975511965979,-2.443460952792061,-3.141592653589793,-1.0471975511965979,20375.6140391959,-507305.1024294386,-5318.629078386754,-5251.515755792336
-1.0471975511965979,-2.443460952792061,-3.141592653589793,-0.34906585039886595,20379.276390280113,-507303.66174931894,-5320.346014095188,1.4299764875856167
-1.0471975511965979,-2.443460952792061,-3.141592653589793,0.34906585039886595,20382.76323469857,-507303.6617493189,-5322.587314484252,4.101054278360238
-1.0471975511965979,-2.443460952792061,-3.141592653589793,1.0471975511965974,20384.443039195907,-507305.1024294386,-5324.304250192688,5254.458755792327
-1.0471975511965979,-2.443460952792061,-3.141592653589793,1.7453292519943293,20383.529804578873,-507307.3096794386,-5324.693447920865,19251.888177258053
-1.0471975511965979,-2.443460952792061,-3.141592653589793,2.443460952792061,21135.30651844605,-508975.90161219187,-3109.9345014359724,39815.95050747833
-1.0471975511965979,-2.443460952792061,-3.141592653589793,3.141592653589793,20965.07184990253,-514327.8179690451,-5321.466700027577,38833.59599542367
-1.0471975511965979,-2.443460952792061,-2.443460952792061,-3.141592653589793,18480.13221177267,-491973.47718224773,-4765.1505753749025,-66462.32506573343
-1.0471975511965979,-2.443460952792061,-2.443460952792061,-2.443460952792061,17888.94303652437,-484953.2965239002,-4762.321171114895,-33250.125456689246
-1.0471975511965979,-2.443460952792061,-2.443460952792061,-1.7453292519943295,17888.527147996912,-484950.49703297147,-4760.8156955692075,-19252.424982009798
-1.0471975511965979,-2.443460952792061,-2.443460952792061,-1.0471975511965979,17890.6541311536,-484948.58792572847,-4761.338541739283,-5252.91308811258
-1.0471975511965979,-2.443460952792061,-2.443460952792061,-0.34906585039886595,17894.328746936633,-484948.4624946674,-4763.645064091339,-1.1961492526526651
-1.0471975511965979,-2.443460952792061,-2.443460952792061,0.34906585039886595,17897.831601782327,-484950.17943037575,-4766.656015182737,1.4749285381219583
-1.0471975511965979,-2.443460952792061,-2.443460952792061,1.0471975511965974,17899.523670978484,-484952.93535955413,-4768.9625375347905,5253.061423472082
-1.0471975511965979,-2.443460952792061,-2.443460952792061,1.7453292519943293,17898.61321654297,-484955.440752311,-4769.485383704855,19252.373465680066
-1.0471975511965979,-2.443460952792061,-2.443460952792061,2.443460952792061,17946.011613059214,-482704.8511982028,-3297.122239016789,59629.3152699294
-1.0471975511965979,-2.443460952792061,-2.443460952792061,3.141592653589793,18480.13221177267,-491973.47549098794,-4765.092509399911,28030.650846737604
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,-3.141592653589793,12844.816268780105,-497971.98209463054,1658.3685501994585,-68274.02466374947
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,-2.443460952792061,12255.152228078812,-490950.9429684288,1660.5972965685683,-33247.93144993965
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,-1.7453292519943295,12255.54784669383,-490947.6866962956,1661.7831687260866,-19251.92764105618
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,-1.0471975511965979,12257.392996377606,-490945.9362275001,1661.371319647906,-5254.345124314465
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,-0.34906585039886595,12259.824311086548,-490946.5106258458,1659.5544580948422,-3.8874969558698087
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,0.34906585039886595,12261.70415164729,-490949.14112396305,1657.182713779804,-1.216419165095182
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,1.0471975511965974,12262.152919769358,-490952.59688254807,1655.3658522267713,5251.629387270199
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,1.7453292519943293,12260.960631860935,-490955.2609137525,1654.9540031485851,19252.870806633688
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,2.443460952792061,12258.685172685178,-490955.88668776833,1656.139875306109,33252.0922004831
-1.0471975511965979,-2.443460952792061,-1.7453292519943295,3.141592653589793,12844.816268780105,-497971.98209463054,1658.368550199457,26218.875283017827
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,-3.141592653589793,18748.971229629864,-507699.4910495552,-1159.700314754824,-60246.734676502805
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,-2.443460952792061,18161.65887549839,-500678.75175737025,-1159.1731307253517,-33246.71087390049
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,-1.7453292519943295,18163.305800401118,-500675.6541236846,-1158.8617447179893,-19251.650958930477
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,-1.0471975511965979,18164.716375971766,-500673.8485603344,-1158.9698879434618,-5255.141798743817
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,-0.34906585039886595,18165.230578224026,-500674.1799104777,-1159.446958984617,-5.384755120732555
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,0.34906585039886595,18164.607806209344,-500676.49313170003,-1160.0697309992772,-2.7136773299579335
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,1.0471975511965974,18163.13946187473,-500679.7058420828,-1160.5468020404705,5250.832712840846
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,1.7453292519943293,18161.512599853177,-500682.31477873254,-1160.6549452659349,19253.147488759387
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,2.443460952792061,18160.488446965133,-500683.0991911959,-1160.3435592585834,33253.31277652226
-1.0471975511965979,-2.443460952792061,-1.0471975511965979,3.141592653589793,18748.971229629875,-507699.4910495552,-1159.7003147548332,34246.16527026451
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,-3.141592653589793,15283.75603703164,-516877.7611798755,2392.001777599722,-46136.39604689827
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,-2.443460952792061,14698.521541210688,-509858.3354454893,2390.669702980358,-33247.03484966568
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,-1.7453292519943295,14701.274071427619,-509855.93764121045,2389.960901864005,-19251.724398274288
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,-1.0471975511965979,14702.300674302209,-509853.88902965793,2390.2070659083683,-5254.930338581094
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,-0.34906585039886595,14701.12099094,-509853.148178945,2391.293012221273,-4.987340011730673
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,0.34906585039886595,14698.287008296904,-509854.0617413538,2392.7106144539566,-2.3162622209560535
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,1.0471975511965974,14695.124778347827,-509856.20225088025,2393.7965607668657,5251.044173003569
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,1.7453292519943293,14693.113943630216,-509858.5681393277,2394.0427248112046,19253.074049415576
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,2.443460952792061,14693.19539605638,-509860.05238119775,2393.3339236948623,33252.98880075707
-1.0471975511965979,-2.443460952792061,-0.34906585039886595,3.141592653589793,15283.756037031642,-516877.75948861573,2392.0598435747065,48356.41359436318
-1.0471975511965979,-2.443460952792061,0.34906585039886595,-3.141592653589793,22343.330025755673,-498007.33173305885,-4727.049523496669,-32545.51029419227
-1.0471975511965979,-2.443460952792061,0.34906585039886595,-2.443460952792061,21220.596034668648,-491860.7398431936,-3054.003682169425,-48745.26222686472
-1.0471975511965979,-2.443460952792061,0.34906585039886595,-1.7453292519943295,21762.12241653333,-490988.138692511,-4731.072945819284,-19252.11359600246
-1.0471975511965979,-2.443460952792061,0.34906585039886595,-1.0471975511965979,21762.99531322079,-490985.77280406357,-4730.5876573972655,-5253.809688386551
-1.0471975511965979,-2.443460952792061,0.34906585039886595,-0.34906585039886595,21761.13755899079,-490983.63229453715,-4728.44682007905,-2.8812065751430955
-1.0471975511965979,-2.443460952792061,0.34906585039886595,0.34906585039886595,21757.418417694196,-490982.7187321283,-4725.652155438549,-0.21012878436847304
-1.0471975511965979,-2.443460952792061,0.34906585039886595,1.0471975511965974,21753.578116877325,-490983.45958284126,-4723.511318120326,5252.164823198112
-1.0471975511965979,-2.443460952792061,0.34906585039886595,1.7453292519943293,21751.413575972587,-490985.50819439377,-4723.026029698317,19252.68485168741
-1.0471975511965979,-2.443460952792061,0.34906585039886595,2.443460952792061,21751.937607725496,-490987.90599867265,-4724.423362018561,33251.27186504865
-1.0471975511965979,-2.443460952792061,0.34906585039886595,3.141592653589793,22343.330025755677,-498007.33173305885,-4727.049523496671,61947.38965257503
-1.0471975511965979,-2.443460952792061,1.0471975511965974,-3.141592653589793,13677.819986212935,-494675.61055289506,903.5534527283405,-25833.35760012539
-1.0471975511965979,-2.443460952792061,1.0471975511965974,-2.443460952792061,21533.228390855755,-489011.4135332085,-6127.738247295021,-42539.09831825605
-1.0471975511965979,-2.443460952792061,1.0471975511965974,-1.7453292519943295,13095.381340615311,-487658.4325908126,899.4301045611146,-19252.636442172523
-1.0471975511965979,-2.443460952792061,1.0471975511965974,-1.0471975511965979,13096.402718457792,-487655.8236541627,899.9274455147396,-5252.304212840855
-1.0471975511965979,-2.443460952792061,1.0471975511965974,-0.34906585039886595,13095.199985001631,-487652.61094378005,902.1214522643381,-0.05183805301499067
-1.0471975511965979,-2.443460952792061,1.0471975511965974,0.34906585039886595,13092.335912597864,-487650.29772255773,904.985524668115,2.6192397377596297
-1.0471975511965979,-2.443460952792061,1.0471975511965974,1.0471975511965974,13089.15063255483,-487649.96637241443,907.1795314177162,5253.6702987438075
-1.0471975511965979,-2.443460952792061,1.0471975511965974,1.7453292519943293,13087.13457280511,-487651.77193576464,907.6768723713285,19252.162005517344
-1.0471975511965979,-2.443460952792061,1.0471975511965974,2.443460952792061,13087.231070111606,-487654.86956945027,906.244836169421,33248.96534269659
-1.0471975511965979,-2.443460952792061,1.0471975511965974,3.141592653589793,13677.819986212931,-494675.61055289506,903.553452728342,68659.5423466419
-1.0471975511965979,-2.443460952792061,1.7453292519943293,-3.141592653589793,12844.816268780132,-501053.5896062779,2466.5652519238456,-29140.62880751929
-1.0471975511965979,-2.443460952792061,1.7453292519943293,-2.443460952792061,12257.547234655049,-494037.49419941567,2465.0680294968433,-33252.8751692792
-1.0471975511965979,-2.443460952792061,1.7453292519943293,-1.7453292519943295,12259.217209651735,-494036.8684253998,2464.2713550675153,-19253.04829125072
-1.0471975511965979,-2.443460952792061,1.7453292519943293,-1.0471975511965979,12260.619780008761,-494034.2043941954,2464.5480371931835,-5251.118340683334
-1.0471975511965979,-2.443460952792061,1.7453292519943293,-0.34906585039886595,12261.098667468243,-494030.7486356104,2465.768613232348,2.1768725782214062
-1.0471975511965979,-2.443460952792061,1.7453292519943293,0.34906585039886595,12260.429795265645,-494028.11813749315,2467.3619620910604,4.847950368996033
-1.0471975511965979,-2.443460952792061,1.7453292519943293,1.0471975511965974,12258.926136138252,-494027.5437391475,2468.582538130233,5254.856170901329
-1.0471975511965979,-2.443460952792061,1.7453292519943293,1.7453292519943293,12257.29126890308,-494029.294207943,2468.8592202559093,19251.750156439142
-1.0471975511965979,-2.443460952792061,1.7453292519943293,2.443460952792061,12256.29016610899,-494032.5504800761,2468.0625458265768,33247.14848114355
-1.0471975511965979,-2.443460952792061,1.7453292519943293,3.141592653589793,12844.816268780127,-501053.5879150181,2466.6233178988464,65352.28547905025
-1.0471975511965979,-2.443460952792061,2.443460952792061,-3.141592653589793,20475.09222237204,-514423.0459096114,-52.360672204828916,-40919.74227177627
-1.0471975511965979,-2.443460952792061,2.443460952792061,-2.443460952792061,19885.466276645046,-507406.0937261547,-52.021287332948816,-33253.352240320375
-1.0471975511965979,-2.443460952792061,2.443460952792061,-1.7453292519943295,19885.882165172505,-507405.01117093454,-51.80982717024861,-19253.156434476172
-1.0471975511965979,-2.443460952792061,2.443460952792061,-1.0471975511965979,19887.720275189567,-507402.5057781775,-51.88326651404877,-5250.8069546759925
-1.0471975511965979,-2.443460952792061,2.443460952792061,-0.34906585039886595,19890.12053459093,-507399.74984899926,-52.20724227923776,2.762086844850967
-1.0471975511965979,-2.443460952792061,2.443460952792061,0.34906585039886595,19891.959835326787,-507398.03291329084,-52.63016260468002,5.43316463562559
-1.0471975511965979,-2.443460952792061,2.443460952792061,1.0471975511965974,19892.377548141278,-507398.1583443519,-52.954138369879914,5255.16755690867
-1.0471975511965979,-2.443460952792061,2.443460952792061,1.7453292519943293,19891.17822056614,-507400.067451595,-53.02757771368371,19251.642013213692
-1.0471975511965979,-2.443460952792061,2.443460952792061,2.443460952792061,19888.923031302824,-507402.86694252363,-52.81611755095349,33246.671410102375
-1.0471975511965979,-2.443460952792061,2.443460952792061,3.141592653589793,20475.09222237204,-514423.04760074854,-52.418256729560795,53573.08560072511
-1.0471975511965979,-2.443460952792061,3.141592653589793,-3.141592653589793,20965.07184990239,-514327.81796904444,1968.3372532396795,-55659.30395134367
-1.0471975511965979,-2.443460952792061,3.141592653589793,-2.443460952792061,20373.89771953443,-507309.2507025124,1970.4434224141394,-33252.26629400747
-1.0471975511965979,-2.443460952792061,3.141592653589793,-1.7453292519943295,20373.489836220597,-507307.30967943795,1971.5640726086747,-19252.91027043181
-1.0471975511965979,-2.443460952792061,3.141592653589793,-1.0471975511965979,20375.614039195763,-507305.102429438,1971.1748748805023,-5251.515755792336
-1.0471975511965979,-2.443460952792061,3.141592653589793,-0.34906585039886595,20379.276390279974,-507303.6617493183,1969.4579391720715,1.4299764875856158
-1.0471975511965979,-2.443460952792061,3.141592653589793,0.34906585039886595,20382.76323469843,-507303.66174931824,1967.2166387830023,4.1010542783602375
-1.0471975511965979,-2.443460952792061,3.141592653589793,1.0471975511965974,20384.443039195765,-507305.102429438,1965.4997030745815,5254.458755792327
-1.0471975511965979,-2.443460952792061,3.141592653589793,1.7453292519943293,20383.529804578735,-507307.30967943795,1965.1105053464091,19251.888177258053
-1.0471975511965979,-2.443460952792061,3.141592653589793,2.443460952792061,21135.3065184459,-508975.9016121912,4179.869451831306,39815.95050747831
-1.0471975511965979,-2.443460952792061,3.141592653589793,3.141592653589793,20965.071849902382,-514327.81796904444,1968.33725323968,38833.59599542369
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,-3.141592653589793,-1.3158695567534284,-91870.05798755419,-3644.9019692070406,-47249.39297338366
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,-2.443460952792061,-4.472869337775933,-91238.85479569278,-3641.675185575919,-33250.32527093301
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,-1.7453292519943295,-5.913549457465265,-91235.88097581247,-3639.958249867496,-19249.9364505515
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,-1.0471975511965979,-4.963799676442765,-91232.49927261833,-3640.5545353813723,-5248.900622478498
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,-0.34906585039886595,-2.068018472541917,-91230.29202261832,-3643.1850334986257,2.4627732934368893
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,0.34906585039886595,1.4188259459088357,-91230.29202261832,-3646.6189049154627,3.068257472508969
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,1.0471975511965974,3.865200323557236,-91232.49927261833,-3649.249403032713,5251.843622478489
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,1.7453292519943293,4.126418900678895,-91235.88097581247,-3649.845688546589,19248.914357377744
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,2.443460952792061,2.0802546019174795,-91238.85479569278,-3648.1287528381786,33245.816333340816
-1.0471975511965979,-1.7453292519943295,-3.141592653589793,3.141592653589793,-1.3158695567534249,-91870.0579875542,-3644.9019692070406,47243.50697338367
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,-3.141592653589793,-1.3158695567534249,-91870.05798755413,-2024.945535147619,-48865.37632639568
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,-2.443460952792061,-4.90380274557087,-91238.48906945954,-2021.2576987712862,-33247.325965760574
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,-1.7453292519943295,-6.573777742256542,-91235.32065071515,-2019.2954420211772,-19249.256563265404
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,-1.0471975511965979,-5.544394686156485,-91232.00653099724,-2019.9769266387157,-5250.858279896013
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,-0.34906585039886595,-2.29731334953825,-91230.09742375418,-2022.9832783975146,-1.2164191650951839
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,0.34906585039886595,1.6481208229051738,-91230.48662148236,-2026.907791897737,-0.6109349860231035
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,1.0471975511965974,4.445795333270958,-91232.9920142393,-2029.914143656527,5249.885965060974
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,1.7453292519943293,4.786647185470171,-91236.44130090969,-2030.5956282740744,19249.59424466384
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,2.443460952792061,2.5111880097124164,-91239.22052192592,-2028.6333715239607,33248.81563851325
-1.0471975511965979,-1.7453292519943295,-2.443460952792061,3.141592653589793,-1.3158695567534249,-91870.05798755414,-2024.9455351476195,45627.52362037163
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,-3.141592653589793,-1.3158695567534249,-91870.05798755422,-404.9891010882177,-49723.846046471124
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,-2.443460952792061,-3.5999578619458763,-91238.29447059553,-402.5657915929019,-33244.675177806566
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,-1.7453292519943295,-4.57617148667647,-91235.02250795827,-401.2763755425266,-19248.65567841893
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,-1.0471975511965979,-3.787729226527828,-91231.74434865698,-401.72418503733087,-5252.588458854835
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,-0.34906585039886595,-1.6035519775831713,-91229.9938798614,-403.6996850378442,-4.468091965583531
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,0.34906585039886595,0.954359450950097,-91230.59016537528,-406.2785171385976,-3.862607786511452
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,1.0471975511965974,2.689129873642308,-91233.2541965797,-408.25401713911407,5248.155786102151
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,1.7453292519943293,2.789040929890101,-91236.7394436667,-408.70182663391404,19250.195129510314
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,2.443460952792061,1.2073431260874266,-91239.41512079007,-407.41241058354325,33251.46642646727
-1.0471975511965979,-1.7453292519943295,-1.7453292519943295,3.141592653589793,-1.3158695567534249,-91870.05798755422,-404.98910108821815,44769.0539002962
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,-3.141592653589793,-1.3158695567534249,-91870.0579875542,7.426613576555496e-06,-49423.11461075851
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,-2.443460952792061,-1.1714181985708674,-91238.36205407177,0.024896595963538104,-33243.61324021488
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,-1.7453292519943295,-0.8554328586315503,-91235.12605185113,0.03813984637181633,-19248.414956709832
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,-1.0471975511965979,-0.5157665892789574,-91231.8354036282,0.033540513773305136,-5253.281589391334
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,-0.34906585039886595,-0.31135301291326023,-91230.02984027799,0.01325067701186633,-5.770751266361902
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,0.34906585039886595,-0.337839513719814,-91230.55420495867,-0.013235823789228718,-5.165267087289822
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,1.0471975511965974,-0.5828327636065662,-91233.16314160846,-0.03352566055430373,5247.462655565652
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,1.7453292519943293,-0.9316976981548226,-91236.63589977383,-0.038124993148271,19250.43585121941
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,2.443460952792061,-1.2211965372875841,-91239.3475373138,-0.024881742749085944,33252.52836405895
-1.0471975511965979,-1.7453292519943295,-1.0471975511965979,3.141592653589793,-1.3158695567534249,-91870.0579875542,7.426612979699598e-06,45069.78533600882
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,-3.141592653589793,-1.3158695567534249,-91870.05798755419,7.426646192243425e-06,-48103.89760028536
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,-2.443460952792061,1.2454755458490592,-91238.66019682869,-2.385169648915989,-33244.6370453868
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,-1.7453292519943295,2.847463186412261,-91235.58283305552,-3.654295862527375,-19248.647034501122
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,-1.0471975511965979,2.740505543807217,-91232.23709027798,-3.213532954083555,-5252.613348024194
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,-0.34906585039886595,0.9746492877106192,-91230.18847872545,-1.2691187869725535,-4.514868303150607
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,0.34906585039886595,-1.6238418143437023,-91230.39556651117,1.2691336402577242,-3.909384124078528
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,1.0471975511965974,-3.8391048966927457,-91232.76145495864,3.213547807368956,5248.130896932793
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,1.7453292519943293,-4.634593743198634,-91236.1791185694,3.6543107158168677,19250.20377342812
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,2.443460952792061,-3.6380902817075125,-91239.04939455686,2.385184502201385,33251.50455888703
-1.0471975511965979,-1.7453292519943295,-0.34906585039886595,3.141592653589793,-1.3158695567534284,-91870.05798755419,7.426645952435251e-06,46389.00234648197
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,-3.141592653589793,-1.3158695567534249,-91870.0579875542,7.426621763784169e-06,-46383.471315716015
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,-2.443460952792061,2.5198319275178633,-91239.04939455687,-3.679185031909382,-33247.26754350406
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,-1.7453292519943295,4.799890435873445,-91236.17911856942,-5.636842449426845,-19249.243320015
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,-1.0471975511965979,4.45744125222604,-91232.76145495866,-4.9569551633303055,-5250.896412315775
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,-0.34906585039886595,1.6527201555030047,-91230.39556651119,-1.9576499908959093,-1.288084672020623
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,0.34906585039886595,-2.3019126821360842,-91230.18847872547,1.9576648441381082,-0.6826004929485425
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,1.0471975511965974,-5.556040605111564,-91232.237090278,4.956970016574772,5249.847832641212
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,1.7453292519943293,-6.5870209926598235,-91235.58283305554,5.636857302666771,19249.607487914243
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,2.443460952792061,-4.912446663376317,-91238.6601968287,3.6791998851547607,33248.87406076978
-1.0471975511965979,-1.7453292519943295,0.34906585039886595,3.141592653589793,-1.3158695567534284,-91870.0579875542,7.426621197126337e-06,48109.42863105131
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,-3.141592653589793,-1.3158695567534249,-91870.0579875542,7.426613477079513e-06,-45066.84233600882
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,-2.443460952792061,2.055365432559121,-92522.37532032955,110.00246335232292,-34301.08940258817
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,-1.7453292519943295,4.088286480917262,-91236.63589977383,-4.981844332697308,-19249.924804632545
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,-1.0471975511965979,3.831667236393436,-91233.16314160846,-4.380959486226467,-5248.934155565662
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,-0.34906585039886595,1.405582695505565,-91230.55420495867,-1.7301715322132836,2.3997517043168903
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,0.34906585039886595,-2.054775222138634,-91230.02984027799,1.7301863854361432,3.0052358833889707
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,1.0471975511965974,-4.930266589278954,-91231.8354036282,4.380974339442286,5251.810089391325
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,1.7453292519943293,-5.875417037703633,-91235.12605185113,4.9818591859238115,19248.9260032967
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,2.443460952792061,-4.447980168417573,-91238.36205407177,3.251680227099211,33245.86770901098
-1.0471975511965979,-1.7453292519943295,1.0471975511965974,3.141592653589793,-1.3158695567534249,-91870.05798755419,7.426613494843082e-06,49426.0576107585
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,-3.141592653589793,-1.3158695567534249,-91870.05798755419,404.9891159414908,-44770.075993469945
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,-2.443460952792061,0.06940509593413147,-91239.41512079004,403.68645664070925,-33252.24939526337
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,-1.7453292519943295,1.0456187206647254,-91236.73944366667,402.99332610421396,-19250.372614127347
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,-1.0471975511965979,1.1559901130209802,-91233.25419657967,403.234047813306,-5247.644739515286
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,-0.34906585039886595,0.3488752718780148,-91230.59016537525,404.29598540498483,4.823061199637669
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,0.34906585039886595,-0.9980677985110926,-91229.99387986137,405.68224647798655,5.428545378709755
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,1.0471975511965974,-2.2545894659065038,-91231.74434865695,406.7441840696665,5253.0995054417
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,1.7453292519943293,-2.8327492774510965,-91235.02250795825,406.9849057787649,19248.478193801893
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,2.443460952792061,-2.4620198317925865,-91238.2944705955,406.291775242266,33243.89220901046
-1.0471975511965979,-1.7453292519943295,1.7453292519943293,3.141592653589793,-1.3158695567534249,-91870.05798755419,404.9891159414908,49722.82395329738
-1.0471975511965979,-1.7453292519943295,2.443460952792061,-3.141592653589793,-1.3158695567534249,-91870.0579875542,2024.9455500008985,-45632.03255796384
-1.0471975511965979,-1.7453292519943295,2.443460952792061,-2.443460952792061,-2.5087961693596608,-91239.22052192596,2026.201432964105,-33252.269685100124
-1.0471975511965979,-1.7453292519943295,2.443460952792061,-1.7453292519943295,-2.904414784376531,-91236.44130090973,2026.8696743312464,-19250.377213459946
-1.0471975511965979,-1.7453292519943295,2.443460952792061,-1.0471975511965979,-2.3176110550264966,-91232.99201423935,2026.6375965399552,-5247.631496264884
-1.0471975511965979,-1.7453292519943295,2.443460952792061,-0.34906585039886595,-1.0229569678694475,-91230.4866214824,2025.613791368034,4.847950368996029
-1.0471975511965979,-1.7453292519943295,2.443460952792061,0.34906585039886595,0.3737644412363732,-91230.09742375423,2024.2773086337547,5.453434548068108
